* Block Type = 96-Well 0.2-mL Block
* Calibration Background is expired  = No
* Calibration Background performed on = 06-24-2022
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 06-24-2022
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 06-24-2022
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 06-24-2022
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 06-24-2022
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 06-24-2022
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 06-24-2022
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 06-24-2022
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 06-24-2022
* Calibration ROI is expired  = No
* Calibration ROI performed on = 06-24-2022
* Calibration Uniformity is expired  = No
* Calibration Uniformity performed on = 06-24-2022
* Chemistry = SYBR_GREEN
* Date Created = 2023-02-17 15:23:44 PM CST
* Experiment Barcode = NA
* Experiment Comment = NA
* Experiment File Name = C:\Users\bcorbett\OneDrive - Shedd Aquarium Society\Acropora22_proj\EDS files\acer_20230217.eds
* Experiment Name = Quantification-SYBR_with_Melt
* Experiment Run End Time = 2023-02-17 13:34:41 PM CST
* Experiment Type = Standard Curve
* Instrument Name =       272320406
* Instrument Serial Number = 272320406
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = ROX
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage where Melt Analysis is performed = Stage3
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step2
* User Name = NA

[Melt Curve Result]
Well	Well Position	Sample	Target Name	Tm	Melt Peak Height
51	E3	393	SYM	87.771	65,907.367
52	E4	393	SYM	87.771	66,745.062
53	E5	93	CAM	75.392	88,577.703
54	E6	93	CAM	75.392	89,377.641
55	E7	93	SYM	87.737	61,920.812
56	E8	93	SYM	87.737	53,090.422
57	E9	414	CAM	75.413	91,883.953
58	E10	414	CAM	75.413	94,674.461
59	E11	414	SYM	87.742	56,927.316
60	E12	414	SYM	87.742	59,868.566
61	F1	236	CAM	75.239	96,887.820
62	F2	236	CAM	75.391	97,922.570
63	F3	236	SYM	87.771	61,407.793
64	F4	236	SYM	87.771	64,990.492
65	F5	94	CAM	75.392	82,574.961
66	F6	94	CAM	75.545	82,374.375
67	F7	94	SYM	87.737	60,837.109
68	F8	94	SYM	87.737	63,304.207
69	F9	255	CAM	75.413	89,897.508
70	F10	255	CAM	75.413	94,626.141
71	F11	255	SYM	87.742	64,010.203
72	F12	255	SYM	87.742	65,440.500
73	G1	13	CAM	75.239	81,602.484
74	G2	13	CAM	75.239	93,089.320
75	G3	13	SYM	87.771	62,182.449
76	G4	13	SYM	87.771	68,344.742
77	G5	95	CAM	75.545	84,394.938
78	G6	95	CAM	75.392	90,307.766
79	G7	95	SYM	87.889	56,584.754
80	G8	95	SYM	87.889	54,112.082
81	G9	pos	CAM	75.260	70,267.477
82	G10	pos	CAM	75.260	74,812.984
83	G11	pos	SYM	87.589	59,402.973
84	G12	pos	SYM	87.589	69,122.211
85	H1	40	CAM	75.086	87,589.883
86	H2	40	CAM	75.239	88,455.656
87	H3	40	SYM	87.771	44,376.656
88	H4	40	SYM	87.771	8,798.631
89	H5	96	CAM	75.392	90,306.125
90	H6	96	CAM	75.392	88,122.672
91	H7	96	SYM	87.889	50,903.680
92	H8	96	SYM	87.737	62,514.562
93	H9	neg	CAM	65.184	1,435.986
94	H10	neg	CAM	64.878	1,549.469
95	H11	neg	SYM	62.433	2,055.668
96	H12	neg	SYM	62.890	2,372.123
