* Block Type = 96-Well 0.2-mL Block
* Calibration Background is expired  = No
* Calibration Background performed on = 06-24-2022
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 06-24-2022
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 06-24-2022
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 06-24-2022
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 06-24-2022
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 06-24-2022
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 06-24-2022
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 06-24-2022
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 06-24-2022
* Calibration ROI is expired  = No
* Calibration ROI performed on = 06-24-2022
* Calibration Uniformity is expired  = No
* Calibration Uniformity performed on = 06-24-2022
* Chemistry = SYBR_GREEN
* Date Created = 2023-02-20 16:17:57 PM CST
* Experiment Barcode = NA
* Experiment Comment = NA
* Experiment File Name = C:\Users\bcorbett\OneDrive - Shedd Aquarium Society\Acropora22_proj\EDS files\acer_20230220.eds
* Experiment Name = Quantification-SYBR_with_Melt
* Experiment Run End Time = 2023-02-20 15:05:48 PM CST
* Experiment Type = Standard Curve
* Instrument Name =       272320406
* Instrument Serial Number = 272320406
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = ROX
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage where Melt Analysis is performed = Stage3
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step2
* User Name = NA

[Melt Curve Result]
Well	Well Position	Sample	Target Name	Tm	Melt Peak Height
44	D8	150	SYM	87.748	62,434.414
45	D9	169	CAM	75.416	94,983.359
46	D10	169	CAM	75.416	87,585.305
47	D11	169	SYM	87.755	60,782.801
48	D12	169	SYM	87.603	55,453.699
49	E1	132	CAM	75.241	96,243.367
50	E2	132	CAM	75.393	93,897.016
51	E3	132	SYM	87.778	57,115.266
52	E4	132	SYM	87.778	55,786.848
53	E5	154	CAM	75.238	91,483.453
54	E6	154	CAM	75.391	86,456.805
55	E7	154	SYM	87.596	51,021.863
56	E8	154	SYM	87.596	60,661.801
57	E9	17	CAM	75.264	89,748.055
58	E10	17	CAM	75.264	97,862.602
59	E11	17	SYM	87.603	60,235.398
60	E12	17	SYM	87.603	65,351.301
61	F1	139	CAM	75.241	100,953.250
62	F2	139	CAM	75.393	94,385.273
63	F3	139	SYM	87.778	56,725.332
64	F4	139	SYM	87.778	52,563.898
65	F5	155	CAM	75.391	81,198.477
66	F6	155	CAM	75.391	84,292.258
67	F7	155	SYM	87.748	56,532.246
68	F8	155	SYM	87.748	63,117.254
69	F9	170	CAM	75.416	93,387.375
70	F10	170	CAM	75.264	99,293.875
71	F11	170	SYM	87.755	63,875.984
72	F12	170	SYM	87.755	59,230.020
73	G1	14	CAM	75.241	111,258.266
74	G2	14	CAM	75.241	99,106.398
75	G3	14	SYM	87.778	62,342.707
76	G4	14	SYM	87.778	61,582.586
77	G5	16	CAM	75.391	91,612.688
78	G6	16	CAM	75.391	97,861.523
79	G7	16	SYM	87.748	58,756.707
80	G8	16	SYM	87.748	56,319.312
81	G9	pos	CAM	75.111	75,933.570
82	G10	pos	CAM	75.111	88,999.945
83	G11	pos	SYM	87.603	53,787.195
84	G12	pos	SYM	87.603	68,700.969
85	H1	140	CAM	75.241	95,200.594
86	H2	140	CAM	75.241	97,785.305
87	H3	140	SYM	87.930	52,943.891
88	H4	140	SYM	87.930	61,096.199
94	H10	neg	CAM	65.033	1,506.656
95	H11	neg	SYM	59.995	1,973.326
96	H12	neg	SYM	59.995	2,880.980
