* Block Type = 96-Well 0.2-mL Block
* Calibration Background is expired  = No
* Calibration Background performed on = 02-23-2023
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 02-23-2023
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 02-23-2023
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 02-23-2023
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 02-23-2023
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 02-23-2023
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 02-23-2023
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 02-23-2023
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 02-23-2023
* Calibration ROI is expired  = No
* Calibration ROI performed on = 02-23-2023
* Calibration Uniformity is expired  = No
* Calibration Uniformity performed on = 02-23-2023
* Chemistry = SYBR_GREEN
* Date Created = 2023-03-06 19:24:37 PM CST
* Experiment Barcode = NA
* Experiment Comment = NA
* Experiment File Name = C:\Users\bcorbett\OneDrive - Shedd Aquarium Society\Acropora22_proj\EDS files\acer_20230306_2.eds
* Experiment Name = Quantification-SYBR_with_Melt
* Experiment Run End Time = 2023-03-06 16:01:38 PM CST
* Experiment Type = Standard Curve
* Instrument Name =       272320406
* Instrument Serial Number = 272320406
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = ROX
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage where Melt Analysis is performed = Stage3
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step2
* User Name = NA

[Melt Curve Result]
Well	Well Position	Sample	Target Name	Tm	Melt Peak Height
79	G7	291	SYM	59.992	2,749.199
80	G8	291	SYM	59.992	2,493.480
81	G9	pos	CAM	75.142	102,984.578
82	G10	pos	CAM	75.142	98,391.477
83	G11	pos	SYM	87.542	69,959.359
84	G12	pos	SYM	87.542	82,412.172
85	H1	278	CAM	75.258	144,350.438
86	H2	278	CAM	75.258	119,597.727
87	H3	278	SYM	87.880	83,929.344
88	H4	278	SYM	87.880	83,635.859
89	H5	296	CAM	75.415	134,822.984
90	H6	296	CAM	75.265	101,588.766
91	H7	296	SYM	87.684	86,702.883
92	H8	296	SYM	87.684	84,509.469
93	H9	neg	CAM	59.993	2,332.109
94	H10	neg	CAM	61.943	2,051.513
95	H11	neg	SYM	59.995	2,656.952
96	H12	neg	SYM	59.995	3,268.186
